army_name	ai_army_tactic	approach_angle	army_emblem	army_model	deployment_zone_id	faction	is_allied_to_player	is_reinforcement_army	is_frontend_player_army	use_default_deployment_zones	is_hidden_army	should_merge_army	reinforcement_is_support	override_uniform_colours	uniform_colour_primary_override	uniform_colour_secondary_override	uniform_colour_tertiary_override	override_banner_colours	banner_colour_primary_override	banner_colour_secondary_override	banner_colour_tertiary_override	flag_path	is_primary_army
wh_dlc08_qb_nor_wulfrik_sword_of_torgald_player		0	test_emblem_army_01	849953745	0	wh_dlc08_nor_norsca	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_axe_of_grom_git_guzzler_enemy		0	test_emblem_army_01	4125	0	wh_main_grn_greenskins_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_axe_of_grom_player		0	test_emblem_army_01	1441939680	0	wh2_dlc15_grn_broken_axe	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_axe_of_grom_skarsniks_skulkers_enemy_reinforcements		90	test_emblem_army_01	5465	1	wh_main_grn_greenskins_qb2	false	false	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_axe_of_grom_squig_stampede_enemy_reinforcements		135	test_emblem_army_01	5465	0	wh_main_grn_greenskins_qb3	true	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_final_battle_battle_boyz_ally_reinforcements		140	test_emblem_army_01	4125	0	wh_main_grn_greenskins_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_final_battle_city_watch_enemy		0	test_emblem_army_01	1844087148	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_final_battle_eltharion_enemy		0	test_emblem_army_01	1843128325	0	wh2_main_hef_yvresse	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_final_battle_gobbo_waaagh_ally		0	test_emblem_army_01	5465	0	wh_main_grn_greenskins_qb4	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_grn_grom_final_battle_player		0	test_emblem_army_01	1441939680	0	wh2_dlc15_grn_broken_axe	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_battle_boyz_enemy_reinforcements		90	test_emblem_army_01	4125	0	wh_main_grn_greenskins_qb2	false	true	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_city_watch_ally		0	test_emblem_army_01	1844087148	0	wh2_main_hef_high_elves_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_eavy_smashas_enemy_reinforcements		90	test_emblem_army_01	4119	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy		0	test_emblem_army_01	1441939680	0	wh2_dlc15_grn_broken_axe	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_player		0	test_emblem_army_01	1843128325	0	wh2_main_hef_yvresse	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_player_2		0	test_emblem_army_01	1843128325	0	wh2_main_hef_yvresse	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks		0	test_emblem_army_01	5465	0	wh_main_grn_greenskins_qb3	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1		0	test_emblem_army_01	4013	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2		75	test_emblem_army_01	1184897887	0	wh_main_nor_norsca_qb1	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3		180	test_emblem_army_01	3925	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player		0	test_emblem_army_01	1311496714	0	wh2_main_hef_yvresse	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements		55	test_emblem_army_01	666630421	0	wh2_main_hef_high_elves_qb1	true	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_chaos_enemy		270	test_emblem_army_01	4026	0	wh_main_chs_chaos_qb1	true	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_drycha_enemy		180	test_emblem_army_01	358765903	0	wh2_dlc16_wef_drycha	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_drycha_false_ally		180	test_emblem_army_01	358765903	0	wh_dlc05_wef_wood_elves_qb2	true	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_player		0	test_emblem_army_01	1776468648	0	wh2_main_skv_clan_moulder	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy		0	test_emblem_army_01	887768907	0	wh2_dlc16_wef_sisters_of_twilight	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_1		0	test_emblem_army_01	1776468648	1	wh2_main_skv_skaven_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_2		0	test_emblem_army_01	1776468648	2	wh2_main_skv_skaven_qb2	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy		0	test_emblem_army_01	4026	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally		0	test_emblem_army_01	81169166	1	wh2_dlc12_skv_clan_fester	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_skv_throt_whip_of_domination_player		0	test_emblem_army_01	1776468648	0	wh2_main_skv_clan_moulder	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy		0	test_emblem_army_01	1776468648	0	wh2_main_skv_clan_moulder	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_chaos_enemy		270	test_emblem_army_01	4026	0	wh_main_chs_chaos_qb1	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_drycha_ally		180	test_emblem_army_01	358765903	0	wh2_dlc16_wef_drycha	true	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_drycha_false_enemy		180	test_emblem_army_01	358765903	0	wh_dlc05_wef_wood_elves_qb1	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_player		0	test_emblem_army_01	887768907	0	wh2_dlc16_wef_sisters_of_twilight	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_1		0	test_emblem_army_01	358765903	1	wh2_main_skv_skaven_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_2		0	test_emblem_army_01	358765903	2	wh2_main_skv_skaven_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_klad_brakak_dwf_ally		180	test_emblem_army_01	4635	0	wh_main_dwf_dwarfs_qb3	true	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp		0	test_emblem_army_01	1011013955	0	wh2_dlc11_emp_empire_qb5	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_02_lzd		0	test_emblem_army_01	1001120213	1	wh2_main_lzd_lizardmen_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_klad_brakak_lzd_ally		0	test_emblem_army_01	1001120213	1	wh2_main_lzd_lizardmen_qb2	true	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_klad_brakak_player		0	test_emblem_army_01	1011013955	0	wh2_dlc17_dwf_thorek_ironbrow	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1		90	test_emblem_army_01	1011013955	0	wh2_main_skv_skaven_qb3	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2		180	test_emblem_army_01	1011013955	0	wh2_main_skv_skaven_qb3	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3		0	test_emblem_army_01	1011013955	0	wh2_main_skv_skaven_qb3	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4		90	test_emblem_army_01	1011013955	0	wh2_main_skv_skaven_qb3	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_dlc17_qb_dwf_thorek_lost_vault_player		270	test_emblem_army_01	1011013955	0	wh2_dlc17_dwf_thorek_ironbrow	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1		0	test_emblem_army_01	3579	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2		170	test_emblem_army_01	3579	0	wh_main_grn_greenskins_qb2	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3		340	test_emblem_army_01	3579	0	wh_main_grn_greenskins_qb3	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_4		270	test_emblem_army_01	3579	0	wh_main_grn_greenskins_qb1	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	FALSE	0	test_emblem_army_01	3297	0	wh_main_dwf_dwarfs	true	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_player	FALSE	0	test_emblem_army_01	3297	0	wh_main_dwf_dwarfs	true	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_attacker_1		0	test_emblem_army_01	3372	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_attacker_2		180	test_emblem_army_01	3372	1	wh_main_vmp_vampire_counts_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_player	FALSE	0	test_emblem_army_01	3297	0	wh_main_dwf_dwarfs	true	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_defender_2		0	test_emblem_army_01	3301	0	wh_main_emp_empire_qb1	true	true	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_player_1	FALSE	0	test_emblem_army_01	3297	0	wh_main_dwf_dwarfs	false	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_ally_1		180	test_emblem_army_01	4688	0	wh_main_dwf_dwarfs_qb1	true	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_1		0	test_emblem_army_01	3327	0	wh_main_grn_greenskins_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_2		110	test_emblem_army_01	3327	0	wh_main_grn_greenskins_qb2	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_3		225	test_emblem_army_01	3327	0	wh_main_grn_greenskins_qb2	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_4		177	test_emblem_army_01	3327	0	wh_main_grn_greenskins_qb2	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_player	FALSE	0	test_emblem_army_01	3297	0	wh_main_dwf_dwarfs	true	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass_attacker_1		270	test_emblem_army_01	3258	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass_attacker_2		270	test_emblem_army_01	3258	0	wh_main_chs_chaos_qb2	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_player	FALSE	0	test_emblem_army_01	3947	0	wh_main_dwf_karak_kadrin	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3_player	FALSE	0	test_emblem_army_01	3947	0	wh_main_dwf_karak_kadrin	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1		0	test_emblem_army_01	3355	0	wh_main_grn_greenskins_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_player	FALSE	0	test_emblem_army_01	3947	0	wh_main_dwf_karak_kadrin	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave_defender_2		320	test_emblem_army_01	3515	0	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_player	FALSE	0	test_emblem_army_01	3947	0	wh_main_dwf_karak_kadrin	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1		0	test_emblem_army_01	3515	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_2		343	test_emblem_army_01	3515	0	wh_main_vmp_vampire_counts_qb1	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_3		90	test_emblem_army_01	3587	0	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_4		270	test_emblem_army_01	3587	0	wh_main_vmp_vampire_counts_qb3	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_player	FALSE	0	test_emblem_army_01	3952	0	wh_main_emp_empire	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_1		0	test_emblem_army_01	3998	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_2		320	test_emblem_army_01	3515	0	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
